Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
336611,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Summer 2015,06-01-2015,9.64
876950,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Annual Average 2023,01-01-2023,15.33604753
876952,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2022-23,12-01-2022,18.93267515
667238,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2019-20,12-01-2019,22.92
650962,386,Ozone (O3),Mean,ppb,UHF42,503,Willowbrook,Summer 2019,06-01-2019,28.8
643607,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2019,06-01-2019,10.37
667622,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2019-20,12-01-2019,24.31
667538,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2019-20,12-01-2019,32.14
338298,386,Ozone (O3),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2015,06-01-2015,31.3
651048,386,Ozone (O3),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2019,06-01-2019,31.63
338296,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2015,06-01-2015,31.08
651046,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2019,06-01-2019,31.03
667501,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2020,01-01-2020,11.01
211686,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2014,06-01-2014,8.32
171625,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2009-10,12-01-2009,17.87
171693,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2011-12,12-01-2011,17
602925,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2018,06-01-2018,7.33
670905,386,Ozone (O3),Mean,ppb,UHF34,503504,Southern SI,Summer 2020,06-01-2020,28.92
171727,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2012-13,12-01-2012,17.97
172645,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2010,12-01-2009,14.14
643541,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2019,06-01-2019,8.76
650996,386,Ozone (O3),Mean,ppb,UHF34,503504,Southern SI,Summer 2019,06-01-2019,29.64
338246,386,Ozone (O3),Mean,ppb,UHF34,503504,Southern SI,Summer 2015,06-01-2015,33.18
172611,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2009,12-01-2008,15.74
172679,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2011,12-01-2010,14.86
173669,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2011,06-01-2011,11.48
173635,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2010,06-01-2010,11.97
173737,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2013,06-01-2013,10.29
173703,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2012,06-01-2012,10.35
338177,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2015,06-01-2015,29.93
336797,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2015,06-01-2015,18.02
651055,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2019,06-01-2019,27.76
338249,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2015,06-01-2015,27.06
338306,386,Ozone (O3),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2015,06-01-2015,32.47
651056,386,Ozone (O3),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2019,06-01-2019,29.51
172733,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Annual Average 2013,12-01-2012,26.5
172087,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Summer 2009,06-01-2009,28.52
211660,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2014,06-01-2014,16.51
171611,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2009-10,12-01-2009,30.23
667437,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2020,06-01-2020,11.03
171682,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Winter 2011-12,12-01-2011,22.76
171614,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Winter 2009-10,12-01-2009,24.84
171595,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2009-10,12-01-2009,23.87
171663,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2011-12,12-01-2011,23.32
667323,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2020,06-01-2020,13.15
549892,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2017,06-01-2017,14.87
549894,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2016-17,12-01-2016,26.33
549942,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2016-17,12-01-2016,28.64
605300,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2018,06-01-2018,25.33
549397,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2017,06-01-2017,24.04
670909,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2020,06-01-2020,28.06
605299,386,Ozone (O3),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2018,06-01-2018,25.57
549396,386,Ozone (O3),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2017,06-01-2017,23.78
670910,386,Ozone (O3),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2020,06-01-2020,28.53
605293,386,Ozone (O3),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2018,06-01-2018,31.29
171713,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2012-13,12-01-2012,30.65
336668,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Summer 2015,06-01-2015,18.63
336680,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2015,06-01-2015,14.46
171716,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Winter 2012-13,12-01-2012,22.06
649821,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Winter 2018-19,12-01-2018,6.91
649860,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Winter 2018-19,12-01-2018,6.86
550039,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2017,06-01-2017,18.17
550041,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Winter 2016-17,12-01-2016,28.39
667796,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Winter 2019-20,12-01-2019,26.06
877229,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2023,01-01-2023,17.62143341
877231,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Winter 2022-23,12-01-2022,22.81228691
876959,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Annual Average 2023,01-01-2023,15.19976227
876961,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Winter 2022-23,12-01-2022,19.22358491
338173,386,Ozone (O3),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2015,06-01-2015,29.93
650923,386,Ozone (O3),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2019,06-01-2019,30.34
173677,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Summer 2011,06-01-2011,11.42
173643,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Summer 2010,06-01-2010,11.81
173711,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Summer 2012,06-01-2012,10.28
173745,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Summer 2013,06-01-2013,10.17
605858,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Annual Average 2018,01-01-2018,6.56
823386,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Winter 2021-22,12-01-2021,6.504012994
877210,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Winter 2022-23,12-01-2022,23.41915303
877141,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Winter 2022-23,12-01-2022,21.78102218
877139,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Annual Average 2023,01-01-2023,17.2275126
651027,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2019,06-01-2019,32.99
172589,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Annual Average 2009,12-01-2008,25.14
549955,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Summer 2017,06-01-2017,13.34
602898,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Summer 2018,06-01-2018,11.83
667449,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Summer 2020,06-01-2020,9.47
171684,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2011-12,12-01-2011,23.67
211779,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Annual Average 2014,12-01-2013,19.19
171671,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2011-12,12-01-2011,24.1
549918,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2016-17,12-01-2016,25.18
602859,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2018,06-01-2018,12.34
643514,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Summer 2019,06-01-2019,11.69
667448,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2019-20,12-01-2019,23.92
877057,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2022-23,12-01-2022,20.6505009
174177,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2011,12-01-2010,10.65
174109,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2009,12-01-2008,11.03
334144,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Annual Average 2015,01-01-2015,8.51
211982,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Summer 2014,06-01-2014,8.49
669646,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Annual Average 2020,01-01-2020,6.11
649857,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Winter 2018-19,12-01-2018,7.17
874568,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Summer 2023,06-01-2023,8.875708042
410864,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Winter 2015-16,12-01-2015,8.31
410865,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Summer 2016,06-01-2016,7.93
410922,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Summer 2016,06-01-2016,8.71
742348,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Winter 2020-21,12-01-2020,7.354483616
410874,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2016,06-01-2016,9.8
410873,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2015-16,12-01-2015,10.19
173672,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Summer 2011,06-01-2011,12.26
173653,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Summer 2010,06-01-2010,12.34
173687,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Summer 2011,06-01-2011,11.92
410866,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2016,12/31/2015,7.55
605855,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Annual Average 2018,01-01-2018,6.99
173701,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2012,06-01-2012,10.15
877213,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Winter 2022-23,12-01-2022,22.71316173
877216,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Winter 2022-23,12-01-2022,19.32174228
877214,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Annual Average 2023,01-01-2023,14.76353255
167583,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2010,12-01-2009,26.64
877133,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Annual Average 2023,01-01-2023,16.96020308
651043,386,Ozone (O3),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2019,06-01-2019,30.34
338307,386,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2015,06-01-2015,34.09
651057,386,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2019,06-01-2019,30.04
338294,386,Ozone (O3),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2015,06-01-2015,31.23
338293,386,Ozone (O3),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2015,06-01-2015,31.53
549953,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Annual Average 2017,01-01-2017,18.65
172715,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Annual Average 2013,12-01-2012,18.23
336630,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2014-15,12-01-2014,26.82
171632,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Winter 2010-11,12-01-2010,33
172074,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2009,06-01-2009,25.21
549902,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Annual Average 2017,01-01-2017,21.12
172735,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Annual Average 2013,12-01-2012,21.89
336676,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Annual Average 2015,01-01-2015,21.11
211658,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2014,06-01-2014,17.27
171677,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2011-12,12-01-2011,28.09
549936,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2016-17,12-01-2016,28.51
602877,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2018,06-01-2018,16.9
605272,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2018,06-01-2018,29.8
549369,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2017,06-01-2017,27.53
670937,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2020,06-01-2020,28.49
172629,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2010,12-01-2009,27.83
171711,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2012-13,12-01-2012,29.88
336620,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2015,06-01-2015,15.79
877033,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2022-23,12-01-2022,20.95314323
877031,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2023,01-01-2023,17.05354389
823395,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Winter 2021-22,12-01-2021,7.128130858
742349,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Summer 2021,06-01-2021,8.987049963
174143,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2010,12-01-2009,10.09
334145,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Summer 2015,06-01-2015,9.33
669645,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Winter 2019-20,12-01-2019,7.7
874573,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Winter 2022-23,12-01-2022,6.665068392
874406,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2022-23,12-01-2022,6.968784799
649767,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Winter 2018-19,12-01-2018,6.86
669736,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Annual Average 2020,01-01-2020,5.91
178517,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Annual Average 2011,12-01-2010,9.43
212828,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Summer 2014,06-01-2014,8.06
334054,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Annual Average 2015,01-01-2015,8.05
649770,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Winter 2018-19,12-01-2018,6.93
212807,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Summer 2014,06-01-2014,8.74
669796,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Annual Average 2020,01-01-2020,5.69
168645,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2012-13,12-01-2012,12.44
874597,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Winter 2022-23,12-01-2022,6.75854421
742287,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2021,01-01-2021,6.043162387
334077,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Winter 2014-15,12-01-2014,8.05
547492,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2017,01-01-2017,6.58
177810,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2009,06-01-2009,10.37
176592,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Annual Average 2010,12-01-2009,13.05
175458,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Winter 2012-13,12-01-2012,16.82
825978,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Annual Average 2022,01-01-2022,9.515994578
212331,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Winter 2013-14,12-01-2013,20.59
602827,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Winter 2017-18,12-01-2017,17.21
643441,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Annual Average 2019,01-01-2019,10.23
175290,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Winter 2008-09,12-01-2008,19.31
212321,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2013-14,12-01-2013,25.08
602713,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2017-18,12-01-2017,22.91
175343,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Winter 2010-11,12-01-2010,30.26
825831,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2022,06-01-2022,14.66934852
826076,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2022,06-01-2022,6.941410811
167741,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2012,12-01-2011,13
826369,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2022,06-01-2022,11.07626785
167734,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Annual Average 2012,12-01-2011,19.82
412825,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2016,12/31/2015,11.6
216611,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2012,06-01-2012,40.4
216612,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2013,06-01-2013,36.93
549855,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2016-17,12-01-2016,23.82
549825,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2016-17,12-01-2016,28.64
177191,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Winter 2009-10,12-01-2009,9.41
177275,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Winter 2011-12,12-01-2011,8.4
177198,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Winter 2009-10,12-01-2009,11.25
547431,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Summer 2017,06-01-2017,10.13
411110,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2015-16,12-01-2015,7.72
411111,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2016,06-01-2016,7.85
742538,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2021,06-01-2021,8.262264235
606038,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2018,01-01-2018,6.93
172634,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Annual Average 2010,12-01-2009,21.47
172615,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2010,12-01-2009,22.06
643451,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2019,06-01-2019,12.17
338242,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2015,06-01-2015,26.52
650991,386,Ozone (O3),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2019,06-01-2019,24.98
650992,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2019,06-01-2019,24.24
338231,386,Ozone (O3),Mean,ppb,UHF34,303,East Harlem,Summer 2015,06-01-2015,29.58
338235,386,Ozone (O3),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2015,06-01-2015,31.88
605795,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2018,01-01-2018,7.19
173227,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2012-13,12-01-2012,11.27
334000,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2015,01-01-2015,7.72
649680,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Winter 2018-19,12-01-2018,7.75
669823,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Annual Average 2020,01-01-2020,6.12
